"Recording_ID","Genus","Specific_epithet","Subspecies","English_name","Recordist","Country","Locality","Latitude","Longitude","Vocalization_type","Audio_file","License","Url","Quality","Time","Date","Altitude","Spectrogram_small","Spectrogram_med","Spectrogram_large","Spectrogram_full","Length","Uploaded","Other_species","Remarks","Bird_seen","Playback_used","Other_species1","Other_species2","Other_species3","Other_species4","Other_species5","Other_species6","Other_species7","Other_species8"
"9592","Phaethornis","nattereri","","Cinnamon-throated Hermit","Allen T. Chartier","Brazil","Bridalveil Falls, Chapada dos Guimaraes NP, Mato Grosso","-15.4089","-55.832","Song, lekking","//www.xeno-canto.org/9592/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/9592","C","?","1993-11-20","590","//www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/XC9592-small.png","//www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/XC9592-med.png","//www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/XC9592-large.png","//www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/XC9592-full.png","0:18","2008-11-20","","Several individuals","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"227613","Phaethornis","nattereri","","Cinnamon-throated Hermit","Peter Boesman","Brazil","Pantanal, Porto Jofre area, Mato Grosso","-17.4166666667","-56.75","song","//www.xeno-canto.org/227613/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/227613","D","12:00","2005-07-29","?","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC227613-small.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC227613-med.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC227613-large.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC227613-full.png","0:22","2015-03-23","","ID certainty 90%. ID based on voice. (Archiv. tape 377 side B track 15 seq. A)","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"9591","Phaethornis","nattereri","","Cinnamon-throated Hermit","Allen T. Chartier","Brazil","Bridalveil Falls, Chapada dos Guimaraes NP, Mato Grosso","-15.4089","-55.832","Song, lekking","//www.xeno-canto.org/9591/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/9591","D","?","1993-11-20","590","//www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/XC9591-small.png","//www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/XC9591-med.png","//www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/XC9591-large.png","//www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/XC9591-full.png","0:18","2008-11-20","","Several individuals","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"430053","Phaethornis","ruber","","Reddish Hermit","François N. Sagot-Martin","Brazil","Natal, Natal, Rio Grande do Norte","-5.8117","-35.1934","call","//www.xeno-canto.org/430053/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/430053","no score","06:00","2004-11-30","50","//www.xeno-canto.org/sounds/uploaded/QCUJUKRUYO/ffts/XC430053-small.png","//www.xeno-canto.org/sounds/uploaded/QCUJUKRUYO/ffts/XC430053-med.png","//www.xeno-canto.org/sounds/uploaded/QCUJUKRUYO/ffts/XC430053-large.png","//www.xeno-canto.org/sounds/uploaded/QCUJUKRUYO/ffts/XC430053-full.png","0:20","2018-08-09","","","no","no",NA,NA,NA,NA,NA,NA,NA,NA
"419596","Phaethornis","ruber","","Reddish Hermit","Fernando Igor de Godoy","Brazil","Porto Seguro, Bahia","-16.4525","-39.2554","display","//www.xeno-canto.org/419596/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/419596","no score","06:30","2014-09-21","80","//www.xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC419596-small.png","//www.xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC419596-med.png","//www.xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC419596-large.png","//www.xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC419596-full.png","0:31","2018-06-08","","FCF01316 - Fonoteca Casa da Floresta","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"490095","Phaethornis","ruber","","Reddish Hermit","Dante Buzzetti","Brazil","Igarapé Chandless-chá,Parque Estadual Chandless,Manuel Urbano,Acre","-9.81","-70.08","song","//www.xeno-canto.org/490095/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/490095","A","10:40","2008-02-22","200","//www.xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC490095-small.png","//www.xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC490095-med.png","//www.xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC490095-large.png","//www.xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC490095-full.png","1:30","2019-08-02","","DCB 608-7","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"471152","Phaethornis","ruber","","Reddish Hermit","Marcelo J Feliti","Brazil","Santo André, Santo André, São Paulo","-23.7738","-46.2932","call, flight call","//www.xeno-canto.org/471152/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/471152","A","7:30","2019-05-04","900","//www.xeno-canto.org/sounds/uploaded/DJHLXVSKSM/ffts/XC471152-small.png","//www.xeno-canto.org/sounds/uploaded/DJHLXVSKSM/ffts/XC471152-med.png","//www.xeno-canto.org/sounds/uploaded/DJHLXVSKSM/ffts/XC471152-large.png","//www.xeno-canto.org/sounds/uploaded/DJHLXVSKSM/ffts/XC471152-full.png","0:17","2019-05-07","","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"454954","Phaethornis","ruber","","Reddish Hermit","JAYRSON ARAUJO DE OLIVEIRA","Brazil","Silvânia, Goiás, Floresta Nacional de Silvânia.","-16.631","-48.6674","song","//www.xeno-canto.org/454954/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/454954","A","7:22","2019-02-02","950","//www.xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC454954-small.png","//www.xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC454954-med.png","//www.xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC454954-large.png","//www.xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC454954-full.png","0:46","2019-02-04","Schiffornis virescens","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"435868","Phaethornis","ruber","ruber","Reddish Hermit","Guy Kirwan","Brazil","Igarapé Marmelo, Machadinho d'Oeste, Rondônia","-8.9654","-61.9391","male, song","//www.xeno-canto.org/435868/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/435868","A","08:00","2018-07-26","80","//www.xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC435868-small.png","//www.xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC435868-med.png","//www.xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC435868-large.png","//www.xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC435868-full.png","2:35","2018-09-24","Ramphastos tucanus","At lek in understorey of floodplain forest with many small palms.","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"428857","Phaethornis","ruber","","Reddish Hermit","JAYRSON ARAUJO DE OLIVEIRA","Brazil","Silvânia, Goiás, Floresta Nacional de Silvânia.","-16.631","-48.6674","song","//www.xeno-canto.org/428857/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/428857","A","9:35","2018-07-24","950","//www.xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC428857-small.png","//www.xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC428857-med.png","//www.xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC428857-large.png","//www.xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC428857-full.png","0:30","2018-07-30","Myiothlypis flaveola","","no","no",NA,NA,NA,NA,NA,NA,NA,NA
"419072","Phaethornis","ruber","","Reddish Hermit","JAYRSON ARAUJO DE OLIVEIRA","Brazil","Nerópolis, Goiás-Fundação Paulo de Tarso","-16.4314","-49.1459","song","//www.xeno-canto.org/419072/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/419072","A","7:30","2018-06-05","850","//www.xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC419072-small.png","//www.xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC419072-med.png","//www.xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC419072-large.png","//www.xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC419072-full.png","0:05","2018-06-07","Cyclarhis gujanensis","","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA
"377623","Phaethornis","ruber","","Reddish Hermit","Robson Silva e Silva","Brazil","Ferreira Gomes, Amapá","0.9242","-51.2155","call","//www.xeno-canto.org/377623/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/377623","A","08:30","2017-06-18","70","//www.xeno-canto.org/sounds/uploaded/WZSVLIHYQF/ffts/XC377623-small.png","//www.xeno-canto.org/sounds/uploaded/WZSVLIHYQF/ffts/XC377623-med.png","//www.xeno-canto.org/sounds/uploaded/WZSVLIHYQF/ffts/XC377623-large.png","//www.xeno-canto.org/sounds/uploaded/WZSVLIHYQF/ffts/XC377623-full.png","0:06","2017-06-28","","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"348308","Phaethornis","ruber","","Reddish Hermit","Robson Silva e Silva","Brazil","Jardim Melvi, Praia Grande, São Paulo","-24.0299","-46.5463","call","//www.xeno-canto.org/348308/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/348308","A","05:00","2016-12-27","10","//www.xeno-canto.org/sounds/uploaded/WZSVLIHYQF/ffts/XC348308-small.png","//www.xeno-canto.org/sounds/uploaded/WZSVLIHYQF/ffts/XC348308-med.png","//www.xeno-canto.org/sounds/uploaded/WZSVLIHYQF/ffts/XC348308-large.png","//www.xeno-canto.org/sounds/uploaded/WZSVLIHYQF/ffts/XC348308-full.png","0:06","2016-12-29",NA,"","yes","no","Myrmotherula unicolor","Vireo chivi",NA,NA,NA,NA,NA,NA
"292220","Phaethornis","ruber","","Reddish Hermit","Robson Silva e Silva","Brazil","Estação Ecológica de Murici, Alagoas","-9.3001","-35.9334","female, male, song","//www.xeno-canto.org/292220/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//www.xeno-canto.org/292220","A","09:00","2015-11-26","110","//www.xeno-canto.org/sounds/uploaded/WZSVLIHYQF/ffts/XC292220-small.png","//www.xeno-canto.org/sounds/uploaded/WZSVLIHYQF/ffts/XC292220-med.png","//www.xeno-canto.org/sounds/uploaded/WZSVLIHYQF/ffts/XC292220-large.png","//www.xeno-canto.org/sounds/uploaded/WZSVLIHYQF/ffts/XC292220-full.png","0:20","2015-11-27","","","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"272265","Phaethornis","ruber","","Reddish Hermit","Peter Boesman","Suriname","Mozeskreek area, W Suriname","4.848194","-56.776361","song","//www.xeno-canto.org/272265/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/272265","A","09:30","2014-03-15","","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC272265-small.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC272265-med.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC272265-large.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC272265-full.png","0:49","2015-08-26","","","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"272264","Phaethornis","ruber","","Reddish Hermit","Peter Boesman","Suriname","Mozeskreek area, W Suriname","4.848194","-56.776361","song","//www.xeno-canto.org/272264/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/272264","A","10:00","2014-03-14","","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC272264-small.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC272264-med.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC272264-large.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC272264-full.png","0:22","2015-08-26","","","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"272263","Phaethornis","ruber","","Reddish Hermit","Peter Boesman","Suriname","Mozeskreek area, W Suriname","4.848194","-56.776361","call","//www.xeno-canto.org/272263/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/272263","A","10:00","2014-03-14","","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC272263-small.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC272263-med.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC272263-large.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC272263-full.png","0:07","2015-08-26","","","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"272262","Phaethornis","ruber","","Reddish Hermit","Peter Boesman","Suriname","Mozeskreek area, W Suriname","4.848194","-56.776361","call","//www.xeno-canto.org/272262/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/272262","A","12:30","2014-03-10","","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC272262-small.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC272262-med.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC272262-large.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC272262-full.png","0:27","2015-08-26","","","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"272261","Phaethornis","ruber","","Reddish Hermit","Peter Boesman","Suriname","Mozeskreek area, W Suriname","4.848194","-56.776361","call flight","//www.xeno-canto.org/272261/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/272261","A","12:30","2014-03-10","","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC272261-small.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC272261-med.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC272261-large.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC272261-full.png","0:03","2015-08-26","","","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"272260","Phaethornis","ruber","","Reddish Hermit","Peter Boesman","Suriname","Mozeskreek area, W Suriname","4.848194","-56.776361","call","//www.xeno-canto.org/272260/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/272260","A","12:30","2014-03-10","","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC272260-small.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC272260-med.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC272260-large.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC272260-full.png","0:39","2015-08-26","","","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"227588","Phaethornis","ruber","","Reddish Hermit","Peter Boesman","Venezuela","Rio Grande area, Bolivar","8.05","-61.6666666667","display","//www.xeno-canto.org/227588/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//www.xeno-canto.org/227588","A","09:00","2002-07-23","100 - 400","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC227588-small.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC227588-med.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC227588-large.png","//www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC227588-full.png","0:35","2015-03-23","","ID certainty 100%. (Archiv. tape 151 side A track 32 seq. A)","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"150024","Phaethornis","ruber","ruber","Reddish Hermit","Alex Lees","Brazil","Campos de Bragança, Para","-1.0054","-46.8002","flight call, wind whirr","//www.xeno-canto.org/150024/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/150024","A","07:00","2013-10-07","10","//www.xeno-canto.org/sounds/uploaded/INDDBZAFJL/ffts/XC150024-small.png","//www.xeno-canto.org/sounds/uploaded/INDDBZAFJL/ffts/XC150024-med.png","//www.xeno-canto.org/sounds/uploaded/INDDBZAFJL/ffts/XC150024-large.png","//www.xeno-canto.org/sounds/uploaded/INDDBZAFJL/ffts/XC150024-full.png","0:12","2013-10-08",NA,"secondary forest","yes","no","Chiroxiphia pareola","Veniliornis affinis",NA,NA,NA,NA,NA,NA
"145684","Phaethornis","ruber","","Reddish Hermit","Antonio Silveira","Brazil","Serra do Mar State Park. Picinguaba","-23.3334","-44.8834","male, song","//www.xeno-canto.org/145684/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/145684","A","08:00","1991-10-01","5","//www.xeno-canto.org/sounds/uploaded/NBJQSQJRYH/ffts/XC145684-small.png","//www.xeno-canto.org/sounds/uploaded/NBJQSQJRYH/ffts/XC145684-med.png","//www.xeno-canto.org/sounds/uploaded/NBJQSQJRYH/ffts/XC145684-large.png","//www.xeno-canto.org/sounds/uploaded/NBJQSQJRYH/ffts/XC145684-full.png","0:17","2013-08-19","","Several males singing in ""lek"".","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"128443","Phaethornis","ruber","","Reddish Hermit","Helberth J. C. Peixoto","Brazil","Contagem, Minas Gerais","-19.9386","-44.0529","male, song","//www.xeno-canto.org/128443/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/128443","A","08:00","2011-06-24","900","//www.xeno-canto.org/sounds/uploaded/XIRUVWSNEN/ffts/XC128443-small.png","//www.xeno-canto.org/sounds/uploaded/XIRUVWSNEN/ffts/XC128443-med.png","//www.xeno-canto.org/sounds/uploaded/XIRUVWSNEN/ffts/XC128443-large.png","//www.xeno-canto.org/sounds/uploaded/XIRUVWSNEN/ffts/XC128443-full.png","0:22","2013-04-04","","","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA
"121892","Phaethornis","ruber","","Reddish Hermit","Dan Lane","Brazil","Estação Ecológica de Murici, Alagoas","-9.3001","-35.9334","song","//www.xeno-canto.org/121892/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/121892","A","08:30","2013-01-12","110","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121892-small.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121892-med.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121892-large.png","//www.xeno-canto.org/sounds/uploaded/WOEAFQRMUD/ffts/XC121892-full.png","1:18","2013-02-18","","Presumed natural song from an unseen individual within about 1m up of the ground in dense understory of 15m-stature semi-humid forest on a ridge. Other individuals of this species were seen this day producing the same song.","no","no",NA,NA,NA,NA,NA,NA,NA,NA
"115185","Phaethornis","ruber","","Reddish Hermit","Noé Eiterer","Brazil","Viçosa, Minas Gerais","-20.79","-42.8882","song","//www.xeno-canto.org/115185/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/115185","A","09:00","2012-10-09","800","//www.xeno-canto.org/sounds/uploaded/TWSKITNQOV/ffts/XC115185-small.png","//www.xeno-canto.org/sounds/uploaded/TWSKITNQOV/ffts/XC115185-med.png","//www.xeno-canto.org/sounds/uploaded/TWSKITNQOV/ffts/XC115185-large.png","//www.xeno-canto.org/sounds/uploaded/TWSKITNQOV/ffts/XC115185-full.png","0:27","2012-12-22","","","unknown","yes",NA,NA,NA,NA,NA,NA,NA,NA
"114283","Phaethornis","ruber","","Reddish Hermit","Jon King","French Guiana","Saul, St Laurent Du Maroni","3.6217","-53.2088","male, song","//www.xeno-canto.org/114283/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/114283","A","09:24","2012-09-16","210","//www.xeno-canto.org/sounds/uploaded/LNEEOOWCQR/ffts/XC114283-small.png","//www.xeno-canto.org/sounds/uploaded/LNEEOOWCQR/ffts/XC114283-med.png","//www.xeno-canto.org/sounds/uploaded/LNEEOOWCQR/ffts/XC114283-large.png","//www.xeno-canto.org/sounds/uploaded/LNEEOOWCQR/ffts/XC114283-full.png","0:42","2012-12-08","","Distance to mic. 4m. Natural song at lek.","yes","no",NA,NA,NA,NA,NA,NA,NA,NA
"88355","Phaethornis","ruber","","Reddish Hermit","Alexandre Renaudier","French Guiana","Papaïchton, Abattis Kottica","3.80703","-54.14949","Song","//www.xeno-canto.org/88355/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/88355","A","?","2011-09-09","50","//www.xeno-canto.org/sounds/uploaded/GKADEITXTH/ffts/XC88355-small.png","//www.xeno-canto.org/sounds/uploaded/GKADEITXTH/ffts/XC88355-med.png","//www.xeno-canto.org/sounds/uploaded/GKADEITXTH/ffts/XC88355-large.png","//www.xeno-canto.org/sounds/uploaded/GKADEITXTH/ffts/XC88355-full.png","0:57","2011-10-11",NA,"","unknown","unknown","Percnostola rufifrons","Trogon violaceus","Patagioenas subvinacea","Manacus manacus",NA,NA,NA,NA
"87366","Phaethornis","ruber","","Reddish Hermit","Rodrigo Dela Rosa","Brazil","Caraguatatuba-São Paulo",NA,NA,"Song","//www.xeno-canto.org/87366/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/87366","A","09:30","2011-08-02","50","//www.xeno-canto.org/sounds/uploaded/VGXDJMKETZ/ffts/XC87366-small.png","//www.xeno-canto.org/sounds/uploaded/VGXDJMKETZ/ffts/XC87366-med.png","//www.xeno-canto.org/sounds/uploaded/VGXDJMKETZ/ffts/XC87366-large.png","//www.xeno-canto.org/sounds/uploaded/VGXDJMKETZ/ffts/XC87366-full.png","0:16","2011-09-10","","","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"81841","Phaethornis","ruber","nigricinctus","Reddish Hermit","Andrew Spencer","Colombia","Mitu, Vaupes","1.2598","-70.2367","song","//www.xeno-canto.org/81841/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/81841","A","10:30","2011-06-11","190","//www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC81841-small.png","//www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC81841-med.png","//www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC81841-large.png","//www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC81841-full.png","0:28","2011-06-22","","natural vocalization","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"66445","Phaethornis","ruber","","Reddish Hermit","Alexandre Renaudier","French Guiana","Régina, Montagne tortue","4.31667","-52.1333","song","//www.xeno-canto.org/66445/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/66445","A","?","2010-09-14","60","//www.xeno-canto.org/sounds/uploaded/GKADEITXTH/ffts/XC66445-small.png","//www.xeno-canto.org/sounds/uploaded/GKADEITXTH/ffts/XC66445-med.png","//www.xeno-canto.org/sounds/uploaded/GKADEITXTH/ffts/XC66445-large.png","//www.xeno-canto.org/sounds/uploaded/GKADEITXTH/ffts/XC66445-full.png","0:54","2010-12-16",NA,"","unknown","unknown","Cyclarhis gujanensis","Myrmothera campanisona",NA,NA,NA,NA,NA,NA
"63852","Phaethornis","ruber","","Reddish Hermit","Joseph Tobias and Nathalie Seddon","Bolivia","Noel Kempff Mercado National Park, Los Fierros","-14.55","-60.93","call","//www.xeno-canto.org/63852/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/63852","A","08:34","2002-11-23","?","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63852-small.png","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63852-med.png","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63852-large.png","//www.xeno-canto.org/sounds/uploaded/IKMWQIXRNV/ffts/XC63852-full.png","0:51","2010-10-15","","Perch height 4 m.  Distance to mike: 10 m. long series of call notes. Habitat: Evergreen lowland forest, Terra firme forest. Ref: NKM10B200","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"44096","Phaethornis","ruber","","Reddish Hermit","Alexandre Renaudier","French Guiana","Awala-Yalimapo, Coswine","5.7334","-53.9001","song","//www.xeno-canto.org/44096/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/44096","A","?:?","2010-01-15","9","//www.xeno-canto.org/sounds/uploaded/GKADEITXTH/ffts/XC44096-small.png","//www.xeno-canto.org/sounds/uploaded/GKADEITXTH/ffts/XC44096-med.png","//www.xeno-canto.org/sounds/uploaded/GKADEITXTH/ffts/XC44096-large.png","//www.xeno-canto.org/sounds/uploaded/GKADEITXTH/ffts/XC44096-full.png","0:29","2010-02-07","Leptotila rufaxilla","natural recording","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"38893","Phaethornis","ruber","","Reddish Hermit","Mauricio Cabral Periquito","Brazil","RPPN Serra do Contente, Gravatá, Pernambuco",NA,NA,"call","//www.xeno-canto.org/38893/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/38893","A","8:30","2009-09-30","720","//www.xeno-canto.org/sounds/uploaded/HERKCTHDZI/ffts/XC38893-small.png","//www.xeno-canto.org/sounds/uploaded/HERKCTHDZI/ffts/XC38893-med.png","//www.xeno-canto.org/sounds/uploaded/HERKCTHDZI/ffts/XC38893-large.png","//www.xeno-canto.org/sounds/uploaded/HERKCTHDZI/ffts/XC38893-full.png","0:22","2009-09-19","","Pearched","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"20351","Phaethornis","ruber","","Reddish Hermit","Guilherme R R Brito","Brazil","Fazenda Família Pinto, Praia de Boracéia, Bertioga, São Paulo ","-23.7578","-46.01","song","//www.xeno-canto.org/20351/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//www.xeno-canto.org/20351","A","17:20","2005-11-00","8","//www.xeno-canto.org/sounds/uploaded/OAYOBWYOOM/ffts/XC20351-small.png","//www.xeno-canto.org/sounds/uploaded/OAYOBWYOOM/ffts/XC20351-med.png","//www.xeno-canto.org/sounds/uploaded/OAYOBWYOOM/ffts/XC20351-large.png","//www.xeno-canto.org/sounds/uploaded/OAYOBWYOOM/ffts/XC20351-full.png","0:56","2008-11-20","","","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
"15696","Phaethornis","ruber","","Reddish Hermit","Nick Athanas","Brazil","Michelin forest reserve, Ituberá, BA","-13.8367","-39.2409","lekking","//www.xeno-canto.org/15696/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//www.xeno-canto.org/15696","A","13:05","2007-09-28","300","//www.xeno-canto.org/sounds/uploaded/XRABICUARW/ffts/XC15696-small.png","//www.xeno-canto.org/sounds/uploaded/XRABICUARW/ffts/XC15696-med.png","//www.xeno-canto.org/sounds/uploaded/XRABICUARW/ffts/XC15696-large.png","//www.xeno-canto.org/sounds/uploaded/XRABICUARW/ffts/XC15696-full.png","0:26","2008-11-20","","","unknown","unknown",NA,NA,NA,NA,NA,NA,NA,NA
